"","Site_Number","Site","Year","Month","Day","Season_Sampled","Response_Value","Response","Predictor_Value","Predictor"
"1521",7,"RamseyCanyonAZ",2014,8,2,"Fall",1078,"Abundance",489.28,"Monsoon"
"1522",7,"RamseyCanyonAZ",2014,8,2,"Fall",1078,"Abundance",35.6,"Tmax"
"1523",7,"RamseyCanyonAZ",2014,8,2,"Fall",1078,"Abundance",17.3,"Tmin"
"1524",7,"RamseyCanyonAZ",2014,8,2,"Fall",1078,"Abundance",84.46,"Winter"
"1525",7,"RamseyCanyonAZ",2014,8,2,"Fall",74,"Richness",489.28,"Monsoon"
"1526",7,"RamseyCanyonAZ",2014,8,2,"Fall",74,"Richness",35.6,"Tmax"
"1527",7,"RamseyCanyonAZ",2014,8,2,"Fall",74,"Richness",17.3,"Tmin"
"1528",7,"RamseyCanyonAZ",2014,8,2,"Fall",74,"Richness",84.46,"Winter"
"1529",7,"RamseyCanyonAZ",2015,8,6,"Fall",3153,"Abundance",310.18,"Monsoon"
"1530",7,"RamseyCanyonAZ",2015,8,6,"Fall",3153,"Abundance",35.3,"Tmax"
"1531",7,"RamseyCanyonAZ",2015,8,6,"Fall",3153,"Abundance",16.6,"Tmin"
"1532",7,"RamseyCanyonAZ",2015,8,6,"Fall",3153,"Abundance",194.4,"Winter"
"1533",7,"RamseyCanyonAZ",2015,8,6,"Fall",95,"Richness",310.18,"Monsoon"
"1534",7,"RamseyCanyonAZ",2015,8,6,"Fall",95,"Richness",35.3,"Tmax"
"1535",7,"RamseyCanyonAZ",2015,8,6,"Fall",95,"Richness",16.6,"Tmin"
"1536",7,"RamseyCanyonAZ",2015,8,6,"Fall",95,"Richness",194.4,"Winter"
"1537",7,"RamseyCanyonAZ",2016,8,1,"Fall",627,"Abundance",369.77,"Monsoon"
"1538",7,"RamseyCanyonAZ",2016,8,1,"Fall",627,"Abundance",35.9,"Tmax"
"1539",7,"RamseyCanyonAZ",2016,8,1,"Fall",627,"Abundance",17.8,"Tmin"
"1540",7,"RamseyCanyonAZ",2016,8,1,"Fall",627,"Abundance",151.45,"Winter"
"1541",7,"RamseyCanyonAZ",2016,8,1,"Fall",77,"Richness",369.77,"Monsoon"
"1542",7,"RamseyCanyonAZ",2016,8,1,"Fall",77,"Richness",35.9,"Tmax"
"1543",7,"RamseyCanyonAZ",2016,8,1,"Fall",77,"Richness",17.8,"Tmin"
"1544",7,"RamseyCanyonAZ",2016,8,1,"Fall",77,"Richness",151.45,"Winter"
"1545",7,"RamseyCanyonAZ",2017,8,1,"Fall",1149,"Abundance",225.29,"Monsoon"
"1546",7,"RamseyCanyonAZ",2017,8,1,"Fall",1149,"Abundance",37.7,"Tmax"
"1547",7,"RamseyCanyonAZ",2017,8,1,"Fall",1149,"Abundance",16.7,"Tmin"
"1548",7,"RamseyCanyonAZ",2017,8,1,"Fall",1149,"Abundance",124.86,"Winter"
"1549",7,"RamseyCanyonAZ",2017,8,1,"Fall",74,"Richness",225.29,"Monsoon"
"1550",7,"RamseyCanyonAZ",2017,8,1,"Fall",74,"Richness",37.7,"Tmax"
"1551",7,"RamseyCanyonAZ",2017,8,1,"Fall",74,"Richness",16.7,"Tmin"
"1552",7,"RamseyCanyonAZ",2017,8,1,"Fall",74,"Richness",124.86,"Winter"
"1553",7,"RamseyCanyonAZ",2018,8,6,"Fall",2141,"Abundance",245.88,"Monsoon"
"1554",7,"RamseyCanyonAZ",2018,8,6,"Fall",2141,"Abundance",37.9,"Tmax"
"1555",7,"RamseyCanyonAZ",2018,8,6,"Fall",2141,"Abundance",17.3,"Tmin"
"1556",7,"RamseyCanyonAZ",2018,8,6,"Fall",2141,"Abundance",108.88,"Winter"
"1557",7,"RamseyCanyonAZ",2018,8,6,"Fall",98,"Richness",245.88,"Monsoon"
"1558",7,"RamseyCanyonAZ",2018,8,6,"Fall",98,"Richness",37.9,"Tmax"
"1559",7,"RamseyCanyonAZ",2018,8,6,"Fall",98,"Richness",17.3,"Tmin"
"1560",7,"RamseyCanyonAZ",2018,8,6,"Fall",98,"Richness",108.88,"Winter"
"1561",7,"RamseyCanyonAZ",2019,8,1,"Fall",721,"Abundance",240.27,"Monsoon"
"1562",7,"RamseyCanyonAZ",2019,8,1,"Fall",721,"Abundance",38.1,"Tmax"
"1563",7,"RamseyCanyonAZ",2019,8,1,"Fall",721,"Abundance",14.8,"Tmin"
"1564",7,"RamseyCanyonAZ",2019,8,1,"Fall",721,"Abundance",251.04,"Winter"
"1565",7,"RamseyCanyonAZ",2019,8,1,"Fall",75,"Richness",240.27,"Monsoon"
"1566",7,"RamseyCanyonAZ",2019,8,1,"Fall",75,"Richness",38.1,"Tmax"
"1567",7,"RamseyCanyonAZ",2019,8,1,"Fall",75,"Richness",14.8,"Tmin"
"1568",7,"RamseyCanyonAZ",2019,8,1,"Fall",75,"Richness",251.04,"Winter"
"1569",7,"RamseyCanyonAZ",2020,7,28,"Fall",1346,"Abundance",118.38,"Monsoon"
"1570",7,"RamseyCanyonAZ",2020,7,28,"Fall",1346,"Abundance",39.5,"Tmax"
"1571",7,"RamseyCanyonAZ",2020,7,28,"Fall",1346,"Abundance",15.9,"Tmin"
"1572",7,"RamseyCanyonAZ",2020,7,28,"Fall",1346,"Abundance",338.55,"Winter"
"1573",7,"RamseyCanyonAZ",2020,7,28,"Fall",93,"Richness",118.38,"Monsoon"
"1574",7,"RamseyCanyonAZ",2020,7,28,"Fall",93,"Richness",39.5,"Tmax"
"1575",7,"RamseyCanyonAZ",2020,7,28,"Fall",93,"Richness",15.9,"Tmin"
"1576",7,"RamseyCanyonAZ",2020,7,28,"Fall",93,"Richness",338.55,"Winter"
"1577",7,"RamseyCanyonAZ",2021,8,2,"Fall",1075,"Abundance",285.47,"Monsoon"
"1578",7,"RamseyCanyonAZ",2021,8,2,"Fall",1075,"Abundance",38.1,"Tmax"
"1579",7,"RamseyCanyonAZ",2021,8,2,"Fall",1075,"Abundance",15.5,"Tmin"
"1580",7,"RamseyCanyonAZ",2021,8,2,"Fall",1075,"Abundance",71.44,"Winter"
"1581",7,"RamseyCanyonAZ",2021,8,2,"Fall",66,"Richness",285.47,"Monsoon"
"1582",7,"RamseyCanyonAZ",2021,8,2,"Fall",66,"Richness",38.1,"Tmax"
"1583",7,"RamseyCanyonAZ",2021,8,2,"Fall",66,"Richness",15.5,"Tmin"
"1584",7,"RamseyCanyonAZ",2021,8,2,"Fall",66,"Richness",71.44,"Winter"
"1585",8,"BoyceThompsonArboretum",2007,8,11,"Fall",321,"Abundance",125.98,"Monsoon"
"1586",8,"BoyceThompsonArboretum",2007,8,11,"Fall",321,"Abundance",39.6,"Tmax"
"1587",8,"BoyceThompsonArboretum",2007,8,11,"Fall",321,"Abundance",19.3,"Tmin"
"1588",8,"BoyceThompsonArboretum",2007,8,11,"Fall",321,"Abundance",149.43,"Winter"
"1589",8,"BoyceThompsonArboretum",2007,8,11,"Fall",31,"Richness",125.98,"Monsoon"
"1590",8,"BoyceThompsonArboretum",2007,8,11,"Fall",31,"Richness",39.6,"Tmax"
"1591",8,"BoyceThompsonArboretum",2007,8,11,"Fall",31,"Richness",19.3,"Tmin"
"1592",8,"BoyceThompsonArboretum",2007,8,11,"Fall",31,"Richness",149.43,"Winter"
"1593",8,"BoyceThompsonArboretum",2009,9,12,"Fall",144,"Abundance",88.32,"Monsoon"
"1594",8,"BoyceThompsonArboretum",2009,9,12,"Fall",144,"Abundance",38.5,"Tmax"
"1595",8,"BoyceThompsonArboretum",2009,9,12,"Fall",144,"Abundance",18.8,"Tmin"
"1596",8,"BoyceThompsonArboretum",2009,9,12,"Fall",144,"Abundance",328.24,"Winter"
"1597",8,"BoyceThompsonArboretum",2009,9,12,"Fall",30,"Richness",88.32,"Monsoon"
"1598",8,"BoyceThompsonArboretum",2009,9,12,"Fall",30,"Richness",38.5,"Tmax"
"1599",8,"BoyceThompsonArboretum",2009,9,12,"Fall",30,"Richness",18.8,"Tmin"
"1600",8,"BoyceThompsonArboretum",2009,9,12,"Fall",30,"Richness",328.24,"Winter"
"1601",8,"BoyceThompsonArboretum",2010,9,11,"Fall",1081,"Abundance",215.69,"Monsoon"
"1602",8,"BoyceThompsonArboretum",2010,9,11,"Fall",1081,"Abundance",38.2,"Tmax"
"1603",8,"BoyceThompsonArboretum",2010,9,11,"Fall",1081,"Abundance",15.3,"Tmin"
"1604",8,"BoyceThompsonArboretum",2010,9,11,"Fall",1081,"Abundance",476.15,"Winter"
"1605",8,"BoyceThompsonArboretum",2010,9,11,"Fall",55,"Richness",215.69,"Monsoon"
"1606",8,"BoyceThompsonArboretum",2010,9,11,"Fall",55,"Richness",38.2,"Tmax"
"1607",8,"BoyceThompsonArboretum",2010,9,11,"Fall",55,"Richness",15.3,"Tmin"
"1608",8,"BoyceThompsonArboretum",2010,9,11,"Fall",55,"Richness",476.15,"Winter"
"1609",8,"BoyceThompsonArboretum",2011,9,10,"Fall",514,"Abundance",187.63,"Monsoon"
"1610",8,"BoyceThompsonArboretum",2011,9,10,"Fall",514,"Abundance",40.1,"Tmax"
"1611",8,"BoyceThompsonArboretum",2011,9,10,"Fall",514,"Abundance",18,"Tmin"
"1612",8,"BoyceThompsonArboretum",2011,9,10,"Fall",514,"Abundance",180.08,"Winter"
"1613",8,"BoyceThompsonArboretum",2011,9,10,"Fall",42,"Richness",187.63,"Monsoon"
"1614",8,"BoyceThompsonArboretum",2011,9,10,"Fall",42,"Richness",40.1,"Tmax"
"1615",8,"BoyceThompsonArboretum",2011,9,10,"Fall",42,"Richness",18,"Tmin"
"1616",8,"BoyceThompsonArboretum",2011,9,10,"Fall",42,"Richness",180.08,"Winter"
"1617",8,"BoyceThompsonArboretum",2012,9,15,"Fall",408,"Abundance",112.56,"Monsoon"
"1618",8,"BoyceThompsonArboretum",2012,9,15,"Fall",408,"Abundance",35.8,"Tmax"
"1619",8,"BoyceThompsonArboretum",2012,9,15,"Fall",408,"Abundance",17.1,"Tmin"
"1620",8,"BoyceThompsonArboretum",2012,9,15,"Fall",408,"Abundance",226.24,"Winter"
"1621",8,"BoyceThompsonArboretum",2012,9,15,"Fall",41,"Richness",112.56,"Monsoon"
"1622",8,"BoyceThompsonArboretum",2012,9,15,"Fall",41,"Richness",35.8,"Tmax"
"1623",8,"BoyceThompsonArboretum",2012,9,15,"Fall",41,"Richness",17.1,"Tmin"
"1624",8,"BoyceThompsonArboretum",2012,9,15,"Fall",41,"Richness",226.24,"Winter"
"1625",8,"BoyceThompsonArboretum",2013,9,7,"Fall",343,"Abundance",96.76,"Monsoon"
"1626",8,"BoyceThompsonArboretum",2013,9,7,"Fall",343,"Abundance",38.7,"Tmax"
"1627",8,"BoyceThompsonArboretum",2013,9,7,"Fall",343,"Abundance",19.6,"Tmin"
"1628",8,"BoyceThompsonArboretum",2013,9,7,"Fall",343,"Abundance",227.93,"Winter"
"1629",8,"BoyceThompsonArboretum",2013,9,7,"Fall",37,"Richness",96.76,"Monsoon"
"1630",8,"BoyceThompsonArboretum",2013,9,7,"Fall",37,"Richness",38.7,"Tmax"
"1631",8,"BoyceThompsonArboretum",2013,9,7,"Fall",37,"Richness",19.6,"Tmin"
"1632",8,"BoyceThompsonArboretum",2013,9,7,"Fall",37,"Richness",227.93,"Winter"
"1633",8,"BoyceThompsonArboretum",2014,9,6,"Fall",634,"Abundance",380.82,"Monsoon"
"1634",8,"BoyceThompsonArboretum",2014,9,6,"Fall",634,"Abundance",36.3,"Tmax"
"1635",8,"BoyceThompsonArboretum",2014,9,6,"Fall",634,"Abundance",18,"Tmin"
"1636",8,"BoyceThompsonArboretum",2014,9,6,"Fall",634,"Abundance",203.65,"Winter"
"1637",8,"BoyceThompsonArboretum",2014,9,6,"Fall",35,"Richness",380.82,"Monsoon"
"1638",8,"BoyceThompsonArboretum",2014,9,6,"Fall",35,"Richness",36.3,"Tmax"
"1639",8,"BoyceThompsonArboretum",2014,9,6,"Fall",35,"Richness",18,"Tmin"
"1640",8,"BoyceThompsonArboretum",2014,9,6,"Fall",35,"Richness",203.65,"Winter"
"1641",8,"BoyceThompsonArboretum",2015,9,12,"Fall",521,"Abundance",155.01,"Monsoon"
"1642",8,"BoyceThompsonArboretum",2015,9,12,"Fall",521,"Abundance",40.3,"Tmax"
"1643",8,"BoyceThompsonArboretum",2015,9,12,"Fall",521,"Abundance",18,"Tmin"
"1644",8,"BoyceThompsonArboretum",2015,9,12,"Fall",521,"Abundance",288.77,"Winter"
"1645",8,"BoyceThompsonArboretum",2015,9,12,"Fall",40,"Richness",155.01,"Monsoon"
"1646",8,"BoyceThompsonArboretum",2015,9,12,"Fall",40,"Richness",40.3,"Tmax"
"1647",8,"BoyceThompsonArboretum",2015,9,12,"Fall",40,"Richness",18,"Tmin"
"1648",8,"BoyceThompsonArboretum",2015,9,12,"Fall",40,"Richness",288.77,"Winter"
"1649",8,"BoyceThompsonArboretum",2016,9,10,"Fall",1088,"Abundance",102.26,"Monsoon"
"1650",8,"BoyceThompsonArboretum",2016,9,10,"Fall",1088,"Abundance",37.3,"Tmax"
"1651",8,"BoyceThompsonArboretum",2016,9,10,"Fall",1088,"Abundance",17.6,"Tmin"
"1652",8,"BoyceThompsonArboretum",2016,9,10,"Fall",1088,"Abundance",237.42,"Winter"
"1653",8,"BoyceThompsonArboretum",2016,9,10,"Fall",36,"Richness",102.26,"Monsoon"
"1654",8,"BoyceThompsonArboretum",2016,9,10,"Fall",36,"Richness",37.3,"Tmax"
"1655",8,"BoyceThompsonArboretum",2016,9,10,"Fall",36,"Richness",17.6,"Tmin"
"1656",8,"BoyceThompsonArboretum",2016,9,10,"Fall",36,"Richness",237.42,"Winter"
"1657",8,"BoyceThompsonArboretum",2017,9,9,"Fall",1199,"Abundance",136.34,"Monsoon"
"1658",8,"BoyceThompsonArboretum",2017,9,9,"Fall",1199,"Abundance",36.9,"Tmax"
"1659",8,"BoyceThompsonArboretum",2017,9,9,"Fall",1199,"Abundance",18.7,"Tmin"
"1660",8,"BoyceThompsonArboretum",2017,9,9,"Fall",1199,"Abundance",316.47,"Winter"
"1661",8,"BoyceThompsonArboretum",2017,9,9,"Fall",42,"Richness",136.34,"Monsoon"
"1662",8,"BoyceThompsonArboretum",2017,9,9,"Fall",42,"Richness",36.9,"Tmax"
"1663",8,"BoyceThompsonArboretum",2017,9,9,"Fall",42,"Richness",18.7,"Tmin"
"1664",8,"BoyceThompsonArboretum",2017,9,9,"Fall",42,"Richness",316.47,"Winter"
"1665",8,"BoyceThompsonArboretum",2018,9,8,"Fall",1419,"Abundance",140.57,"Monsoon"
"1666",8,"BoyceThompsonArboretum",2018,9,8,"Fall",1419,"Abundance",37.1,"Tmax"
"1667",8,"BoyceThompsonArboretum",2018,9,8,"Fall",1419,"Abundance",18.2,"Tmin"
"1668",8,"BoyceThompsonArboretum",2018,9,8,"Fall",1419,"Abundance",44.74,"Winter"
"1669",8,"BoyceThompsonArboretum",2018,9,8,"Fall",35,"Richness",140.57,"Monsoon"
"1670",8,"BoyceThompsonArboretum",2018,9,8,"Fall",35,"Richness",37.1,"Tmax"
"1671",8,"BoyceThompsonArboretum",2018,9,8,"Fall",35,"Richness",18.2,"Tmin"
"1672",8,"BoyceThompsonArboretum",2018,9,8,"Fall",35,"Richness",44.74,"Winter"
"1673",8,"BoyceThompsonArboretum",2019,9,7,"Fall",177,"Abundance",204.43,"Monsoon"
"1674",8,"BoyceThompsonArboretum",2019,9,7,"Fall",177,"Abundance",39.9,"Tmax"
"1675",8,"BoyceThompsonArboretum",2019,9,7,"Fall",177,"Abundance",19.8,"Tmin"
"1676",8,"BoyceThompsonArboretum",2019,9,7,"Fall",177,"Abundance",347.01,"Winter"
"1677",8,"BoyceThompsonArboretum",2019,9,7,"Fall",20,"Richness",204.43,"Monsoon"
"1678",8,"BoyceThompsonArboretum",2019,9,7,"Fall",20,"Richness",39.9,"Tmax"
"1679",8,"BoyceThompsonArboretum",2019,9,7,"Fall",20,"Richness",19.8,"Tmin"
"1680",8,"BoyceThompsonArboretum",2019,9,7,"Fall",20,"Richness",347.01,"Winter"
"1681",8,"BoyceThompsonArboretum",2020,9,12,"Fall",32,"Abundance",20.31,"Monsoon"
"1682",8,"BoyceThompsonArboretum",2020,9,12,"Fall",32,"Abundance",40.8,"Tmax"
"1683",8,"BoyceThompsonArboretum",2020,9,12,"Fall",32,"Abundance",15,"Tmin"
"1684",8,"BoyceThompsonArboretum",2020,9,12,"Fall",32,"Abundance",304.06,"Winter"
"1685",8,"BoyceThompsonArboretum",2020,9,12,"Fall",15,"Richness",20.31,"Monsoon"
"1686",8,"BoyceThompsonArboretum",2020,9,12,"Fall",15,"Richness",40.8,"Tmax"
"1687",8,"BoyceThompsonArboretum",2020,9,12,"Fall",15,"Richness",15,"Tmin"
"1688",8,"BoyceThompsonArboretum",2020,9,12,"Fall",15,"Richness",304.06,"Winter"
"1689",8,"BoyceThompsonArboretum",2021,9,11,"Fall",4932,"Abundance",246.56,"Monsoon"
"1690",8,"BoyceThompsonArboretum",2021,9,11,"Fall",4932,"Abundance",37.1,"Tmax"
"1691",8,"BoyceThompsonArboretum",2021,9,11,"Fall",4932,"Abundance",18.5,"Tmin"
"1692",8,"BoyceThompsonArboretum",2021,9,11,"Fall",4932,"Abundance",147.83,"Winter"
"1693",8,"BoyceThompsonArboretum",2021,9,11,"Fall",34,"Richness",246.56,"Monsoon"
"1694",8,"BoyceThompsonArboretum",2021,9,11,"Fall",34,"Richness",37.1,"Tmax"
"1695",8,"BoyceThompsonArboretum",2021,9,11,"Fall",34,"Richness",18.5,"Tmin"
"1696",8,"BoyceThompsonArboretum",2021,9,11,"Fall",34,"Richness",147.83,"Winter"
"1697",9,"GrandCanyonNorthRim",2019,7,25,"Fall",93,"Abundance",38.64,"Monsoon"
"1698",9,"GrandCanyonNorthRim",2019,7,25,"Fall",93,"Abundance",33.9,"Tmax"
"1699",9,"GrandCanyonNorthRim",2019,7,25,"Fall",93,"Abundance",9.9,"Tmin"
"1700",9,"GrandCanyonNorthRim",2019,7,25,"Fall",93,"Abundance",470.42,"Winter"
"1701",9,"GrandCanyonNorthRim",2019,7,25,"Fall",21,"Richness",38.64,"Monsoon"
"1702",9,"GrandCanyonNorthRim",2019,7,25,"Fall",21,"Richness",33.9,"Tmax"
"1703",9,"GrandCanyonNorthRim",2019,7,25,"Fall",21,"Richness",9.9,"Tmin"
"1704",9,"GrandCanyonNorthRim",2019,7,25,"Fall",21,"Richness",470.42,"Winter"
"1705",9,"GrandCanyonNorthRim",2021,7,31,"Fall",292,"Abundance",125.13,"Monsoon"
"1706",9,"GrandCanyonNorthRim",2021,7,31,"Fall",292,"Abundance",37,"Tmax"
"1707",9,"GrandCanyonNorthRim",2021,7,31,"Fall",292,"Abundance",13,"Tmin"
"1708",9,"GrandCanyonNorthRim",2021,7,31,"Fall",292,"Abundance",198.25,"Winter"
"1709",9,"GrandCanyonNorthRim",2021,7,31,"Fall",26,"Richness",125.13,"Monsoon"
"1710",9,"GrandCanyonNorthRim",2021,7,31,"Fall",26,"Richness",37,"Tmax"
"1711",9,"GrandCanyonNorthRim",2021,7,31,"Fall",26,"Richness",13,"Tmin"
"1712",9,"GrandCanyonNorthRim",2021,7,31,"Fall",26,"Richness",198.25,"Winter"
"41",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",1553,"Abundance",402.23,"Monsoon"
"42",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",1553,"Abundance",38.7,"Tmax"
"43",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",1553,"Abundance",15.6,"Tmin"
"44",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",1553,"Abundance",417.51,"Winter"
"45",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",68,"Richness",402.23,"Monsoon"
"46",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",68,"Richness",38.7,"Tmax"
"47",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",68,"Richness",15.6,"Tmin"
"48",10,"AtascosaHighlandsAZ",1983,7,30,"Fall",68,"Richness",417.51,"Winter"
"49",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",5008,"Abundance",504.06,"Monsoon"
"50",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",5008,"Abundance",33.2,"Tmax"
"51",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",5008,"Abundance",16.5,"Tmin"
"52",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",5008,"Abundance",282,"Winter"
"53",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",80,"Richness",504.06,"Monsoon"
"54",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",80,"Richness",33.2,"Tmax"
"55",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",80,"Richness",16.5,"Tmin"
"56",10,"AtascosaHighlandsAZ",1984,8,5,"Fall",80,"Richness",282,"Winter"
"57",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",3931,"Abundance",299.17,"Monsoon"
"58",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",3931,"Abundance",34,"Tmax"
"59",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",3931,"Abundance",12.8,"Tmin"
"60",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",3931,"Abundance",344.98,"Winter"
"61",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",68,"Richness",299.17,"Monsoon"
"62",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",68,"Richness",34,"Tmax"
"63",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",68,"Richness",12.8,"Tmin"
"64",10,"AtascosaHighlandsAZ",1985,8,17,"Fall",68,"Richness",344.98,"Winter"
"65",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",4263,"Abundance",335.14,"Monsoon"
"66",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",4263,"Abundance",37.9,"Tmax"
"67",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",4263,"Abundance",14.7,"Tmin"
"68",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",4263,"Abundance",255.64,"Winter"
"69",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",69,"Richness",335.14,"Monsoon"
"70",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",69,"Richness",37.9,"Tmax"
"71",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",69,"Richness",14.7,"Tmin"
"72",10,"AtascosaHighlandsAZ",1986,8,30,"Fall",69,"Richness",255.64,"Winter"
"73",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",3196,"Abundance",370.85,"Monsoon"
"74",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",3196,"Abundance",36,"Tmax"
"75",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",3196,"Abundance",13.1,"Tmin"
"76",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",3196,"Abundance",189.69,"Winter"
"77",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",64,"Richness",370.85,"Monsoon"
"78",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",64,"Richness",36,"Tmax"
"79",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",64,"Richness",13.1,"Tmin"
"80",10,"AtascosaHighlandsAZ",1987,8,22,"Fall",64,"Richness",189.69,"Winter"
"81",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",2782,"Abundance",338.76,"Monsoon"
"82",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",2782,"Abundance",35.3,"Tmax"
"83",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",2782,"Abundance",15.4,"Tmin"
"84",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",2782,"Abundance",229.41,"Winter"
"85",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",74,"Richness",338.76,"Monsoon"
"86",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",74,"Richness",35.3,"Tmax"
"87",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",74,"Richness",15.4,"Tmin"
"88",10,"AtascosaHighlandsAZ",1988,8,13,"Fall",74,"Richness",229.41,"Winter"
"89",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",1946,"Abundance",159.3,"Monsoon"
"90",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",1946,"Abundance",34.5,"Tmax"
"91",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",1946,"Abundance",16,"Tmin"
"92",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",1946,"Abundance",193.62,"Winter"
"93",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",78,"Richness",159.3,"Monsoon"
"94",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",78,"Richness",34.5,"Tmax"
"95",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",78,"Richness",16,"Tmin"
"96",10,"AtascosaHighlandsAZ",1989,8,20,"Fall",78,"Richness",193.62,"Winter"
"97",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",8431,"Abundance",410.36,"Monsoon"
"98",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",8431,"Abundance",33.1,"Tmax"
"99",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",8431,"Abundance",14.1,"Tmin"
"100",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",8431,"Abundance",224.18,"Winter"
"101",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",93,"Richness",410.36,"Monsoon"
"102",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",93,"Richness",33.1,"Tmax"
"103",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",93,"Richness",14.1,"Tmin"
"104",10,"AtascosaHighlandsAZ",1990,8,18,"Fall",93,"Richness",224.18,"Winter"
"105",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",963,"Abundance",189.67,"Monsoon"
"106",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",963,"Abundance",34.4,"Tmax"
"107",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",963,"Abundance",15.2,"Tmin"
"108",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",963,"Abundance",293.42,"Winter"
"109",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",67,"Richness",189.67,"Monsoon"
"110",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",67,"Richness",34.4,"Tmax"
"111",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",67,"Richness",15.2,"Tmin"
"112",10,"AtascosaHighlandsAZ",1991,8,10,"Fall",67,"Richness",293.42,"Winter"
"113",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",4460,"Abundance",294.54,"Monsoon"
"114",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",4460,"Abundance",36.6,"Tmax"
"115",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",4460,"Abundance",15.2,"Tmin"
"116",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",4460,"Abundance",308.33,"Winter"
"117",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",98,"Richness",294.54,"Monsoon"
"118",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",98,"Richness",36.6,"Tmax"
"119",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",98,"Richness",15.2,"Tmin"
"120",10,"AtascosaHighlandsAZ",1992,8,16,"Fall",98,"Richness",308.33,"Winter"
"121",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",1635,"Abundance",315.77,"Monsoon"
"122",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",1635,"Abundance",36.5,"Tmax"
"123",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",1635,"Abundance",14.3,"Tmin"
"124",10,"AtascosaHighlandsAZ",1993,8,14,"Fall",1635,"Abundance",425.95,"Winter"
